Datetime,Month,Average Fish Weight (g),Survival Rate (%),Disease Occurrence (Cases),Temperature (°C),Dissolved Oxygen (mg/L),pH,Turbidity (NTU),Month_Num,month_x,Oxygenation Interventions,Corrective Interventions,Average Temperature (°C),High Temperature (°C),Low Temperature (°C),Precipitation (inches),month_y,day,hour,oxigeno_scaled,ph,turbidez,Oxygenation Automatic,Corrective Measures,Thermal Risk Index,Low Oxygen Alert,Health Status
2024-03-20 01:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21,1,8.569390313,0.3206459804,0.1090345745,No,No,High,Safe,At Risk
2024-03-20 02:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21,2,8.159251281,0.351101105,0.4918797933,Yes,No,High,Safe,At Risk
2024-03-20 03:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21,3,8.077828082,0.9521629859,-0.0133554939,No,No,High,Safe,At Risk
2024-03-20 04:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21,4,8.277732067,0.2964614094,0.9525075769,Yes,No,High,Safe,At Risk
2024-03-20 05:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,1,29.1,33.9,24.1,0.73,3,21,5,8.045920145,0.4185451102,0.02793175296,No,No,High,Safe,At Risk
2024-03-20 06:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21.05263158,4.736842105,8.044723434,0.44733859,0.02798990965,Yes,No,High,Safe,At Risk
2024-03-20 07:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21.10526316,4.473684211,8.043526723,0.4761320698,0.02804806634,No,No,High,Safe,At Risk
2024-03-20 08:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21.15789474,4.210526316,8.042330013,0.5049255496,0.02810622303,Yes,No,High,Safe,At Risk
2024-03-20 09:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21.21052632,3.947368421,8.041133302,0.5337190294,0.02816437972,No,No,High,Safe,At Risk
2024-03-20 10:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21.26315789,3.684210526,8.039936591,0.5625125092,0.02822253641,Yes,No,High,Safe,At Risk
2024-03-20 11:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21.31578947,3.421052632,8.038739881,0.591305989,0.0282806931,No,No,High,Safe,At Risk
2024-03-20 12:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21.36842105,3.157894737,8.03754317,0.6200994688,0.02833884979,Yes,No,High,Safe,At Risk
2024-03-20 13:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,0,29.1,33.9,24.1,0.73,3,21.42105263,2.894736842,8.036346459,0.6488929486,0.02839700648,No,No,High,Safe,At Risk
2024-03-20 14:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21.47368421,2.631578947,8.035149749,0.6776864284,0.02845516317,Yes,No,High,Safe,At Risk
2024-03-20 15:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21.52631579,2.368421053,8.033953038,0.7064799083,0.02851331987,No,No,High,Safe,At Risk
2024-03-20 16:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21.57894737,2.105263158,8.032756327,0.7352733881,0.02857147656,Yes,No,High,Safe,At Risk
2024-03-20 17:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21.63157895,1.842105263,8.031559616,0.7640668679,0.02862963325,No,No,High,Safe,At Risk
2024-03-20 18:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21.68421053,1.578947368,8.030362906,0.7928603477,0.02868778994,Yes,No,High,Safe,At Risk
2024-03-20 19:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21.73684211,1.315789474,8.029166195,0.8216538275,0.02874594663,No,No,High,Safe,At Risk
2024-03-20 20:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21.78947368,1.052631579,8.027969484,0.8504473073,0.02880410332,Yes,No,High,Safe,At Risk
2024-03-20 21:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21.84210526,0.7894736842,8.026772774,0.8792407871,0.02886226001,No,No,High,Safe,At Risk
2024-03-20 22:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21.89473684,0.5263157895,8.025576063,0.9080342669,0.0289204167,Yes,No,High,Safe,At Risk
2024-03-20 23:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,21.94736842,0.2631578947,8.024379352,0.9368277467,0.02897857339,No,No,High,Safe,At Risk
2024-03-21 00:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,22,0,8.023182642,0.9656212265,0.02903673008,Yes,No,High,Safe,At Risk
2024-03-21 01:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,22,1,8.398325343,0.3212774807,0.1299001256,No,No,High,Safe,At Risk
2024-03-21 02:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,22,2,8.540150552,0.9266295236,0.01329330596,Yes,No,High,Safe,At Risk
2024-03-21 03:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,22,3,8.074163783,0.9754900862,-0.0176110009,No,No,High,Safe,At Risk
2024-03-21 04:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,22,4,7.805494921,0.9837918998,-0.009154763499,Yes,No,High,Safe,At Risk
2024-03-21 05:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,22,5,8.253634623,0.4017548583,0.0003558183346,No,No,High,Safe,At Risk
2024-03-21 06:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,22.05263158,4.736842105,8.233166896,0.4313539145,0.001268087017,Yes,No,High,Safe,At Risk
2024-03-21 07:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,0,29.1,33.9,24.1,0.73,3,22.10526316,4.473684211,8.212699168,0.4609529707,0.0021803557,No,No,High,Safe,At Risk
2024-03-21 08:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,22.15789474,4.210526316,8.192231441,0.490552027,0.003092624382,Yes,No,High,Safe,At Risk
2024-03-21 09:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,0,29.1,33.9,24.1,0.73,3,22.21052632,3.947368421,8.171763713,0.5201510832,0.004004893065,No,No,High,Safe,At Risk
2024-03-21 10:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,1,29.1,33.9,24.1,0.73,3,22.26315789,3.684210526,8.151295986,0.5497501394,0.004917161747,Yes,No,High,Safe,At Risk
2024-03-21 11:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,22.31578947,3.421052632,8.130828258,0.5793491956,0.00582943043,No,No,High,Safe,At Risk
2024-03-21 12:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,0,29.1,33.9,24.1,0.73,3,22.36842105,3.157894737,8.110360531,0.6089482518,0.006741699112,Yes,No,High,Safe,At Risk
2024-03-21 13:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,22.42105263,2.894736842,8.089892804,0.638547308,0.007653967795,No,No,High,Safe,At Risk
2024-03-21 14:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,22.47368421,2.631578947,8.069425076,0.6681463643,0.008566236478,Yes,No,High,Safe,At Risk
2024-03-21 15:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,22.52631579,2.368421053,8.048957349,0.6977454205,0.00947850516,No,No,High,Safe,At Risk
2024-03-21 16:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,22.57894737,2.105263158,8.028489621,0.7273444767,0.01039077384,Yes,No,High,Safe,At Risk
2024-03-21 17:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,1,29.1,33.9,24.1,0.73,3,22.63157895,1.842105263,8.008021894,0.7569435329,0.01130304253,No,No,High,Safe,At Risk
2024-03-21 18:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,22.68421053,1.578947368,7.987554166,0.7865425891,0.01221531121,Yes,No,High,Safe,At Risk
2024-03-21 19:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,0,29.1,33.9,24.1,0.73,3,22.73684211,1.315789474,7.967086439,0.8161416453,0.01312757989,No,No,High,Safe,At Risk
2024-03-21 20:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,22.78947368,1.052631579,7.946618711,0.8457407016,0.01403984857,Yes,No,High,Safe,At Risk
2024-03-21 21:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,22.84210526,0.7894736842,7.926150984,0.8753397578,0.01495211726,No,No,High,Safe,At Risk
2024-03-21 22:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,22.89473684,0.5263157895,7.905683256,0.904938814,0.01586438594,Yes,No,High,Safe,At Risk
2024-03-21 23:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,0,29.1,33.9,24.1,0.73,3,22.94736842,0.2631578947,7.885215529,0.9345378702,0.01677665462,No,No,High,Safe,At Risk
2024-03-22 00:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23,0,7.864747801,0.9641369264,0.0176889233,Yes,No,High,Safe,At Risk
2024-03-22 01:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23,1,7.817588539,0.337059295,0.1443172845,No,No,High,Safe,At Risk
2024-03-22 02:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23,2,8.261527254,0.9882556791,0.03546627072,Yes,No,High,Safe,At Risk
2024-03-22 03:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,1,29.1,33.9,24.1,0.73,3,23,3,7.890794804,0.9673336207,-0.01635472475,No,No,High,Safe,At Risk
2024-03-22 04:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23,4,8.291370838,0.259075085,0.8783899441,Yes,No,High,Safe,At Risk
2024-03-22 05:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,0,29.1,33.9,24.1,0.73,3,23,5,7.928300896,0.3767151286,0.03156405157,No,No,High,Safe,At Risk
2024-03-22 06:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23.05263158,4.736842105,7.928935636,0.3775593057,0.02982686692,Yes,No,High,Safe,At Risk
2024-03-22 07:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,0,29.1,33.9,24.1,0.73,3,23.10526316,4.473684211,7.929570375,0.3784034827,0.02808968228,No,No,High,Safe,At Risk
2024-03-22 08:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23.15789474,4.210526316,7.930205115,0.3792476598,0.02635249764,Yes,No,High,Safe,At Risk
2024-03-22 09:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23.21052632,3.947368421,7.930839855,0.3800918369,0.02461531299,No,No,High,Safe,At Risk
2024-03-22 10:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23.26315789,3.684210526,7.931474595,0.3809360139,0.02287812835,Yes,No,High,Safe,At Risk
2024-03-22 11:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23.31578947,3.421052632,7.932109334,0.381780191,0.02114094371,No,No,High,Safe,At Risk
2024-03-22 12:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23.36842105,3.157894737,7.932744074,0.3826243681,0.01940375906,Yes,No,High,Safe,At Risk
2024-03-22 13:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23.42105263,2.894736842,7.933378814,0.3834685451,0.01766657442,No,No,High,Safe,At Risk
2024-03-22 14:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,1,29.1,33.9,24.1,0.73,3,23.47368421,2.631578947,7.934013554,0.3843127222,0.01592938978,Yes,No,High,Safe,At Risk
2024-03-22 15:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23.52631579,2.368421053,7.934648293,0.3851568993,0.01419220513,No,No,High,Safe,At Risk
2024-03-22 16:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23.57894737,2.105263158,7.935283033,0.3860010763,0.01245502049,Yes,No,High,Safe,At Risk
2024-03-22 17:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23.63157895,1.842105263,7.935917773,0.3868452534,0.01071783585,No,No,High,Safe,At Risk
2024-03-22 18:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23.68421053,1.578947368,7.936552512,0.3876894305,0.008980651203,Yes,No,High,Safe,At Risk
2024-03-22 19:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23.73684211,1.315789474,7.937187252,0.3885336076,0.00724346656,No,No,High,Safe,At Risk
2024-03-22 20:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23.78947368,1.052631579,7.937821992,0.3893777846,0.005506281917,Yes,No,High,Safe,At Risk
2024-03-22 21:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23.84210526,0.7894736842,7.938456732,0.3902219617,0.003769097274,No,No,High,Safe,At Risk
2024-03-22 22:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,0,29.1,33.9,24.1,0.73,3,23.89473684,0.5263157895,7.939091471,0.3910661388,0.00203191263,Yes,No,High,Safe,At Risk
2024-03-22 23:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,23.94736842,0.2631578947,7.939726211,0.3919103158,0.0002947279871,No,No,High,Safe,At Risk
2024-03-23 00:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,0,29.1,33.9,24.1,0.73,3,24,0,7.940360951,0.3927544929,-0.001442456656,Yes,No,High,Safe,At Risk
2024-03-23 01:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,24,1,8.50981258,0.3153869352,0.09142640279,No,No,High,Safe,At Risk
2024-03-23 02:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,0,29.1,33.9,24.1,0.73,3,24,2,7.757851789,0.9216437232,-0.01720592028,Yes,No,High,Safe,At Risk
2024-03-23 03:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,1,29.1,33.9,24.1,0.73,3,24,3,8.213667082,0.3352322105,0.8676107781,No,No,High,Safe,At Risk
2024-03-23 04:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,0,29.1,33.9,24.1,0.73,3,24,4,8.339260896,0.3114674375,0.8330462434,Yes,No,High,Safe,At Risk
2024-03-23 05:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,24,5,8.399753478,0.3622251888,-0.01202216634,No,No,High,Safe,At Risk
2024-03-23 06:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,0,29.1,33.9,24.1,0.73,3,24.05263158,4.736842105,8.406421562,0.3652133582,-0.01010127559,Yes,No,High,Safe,At Risk
2024-03-23 07:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,24.10526316,4.473684211,8.413089646,0.3682015277,-0.008180384836,No,No,High,Safe,At Risk
2024-03-23 08:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,24.15789474,4.210526316,8.41975773,0.3711896971,-0.006259494082,Yes,No,High,Safe,At Risk
2024-03-23 09:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,24.21052632,3.947368421,8.426425814,0.3741778665,-0.004338603328,No,No,High,Safe,At Risk
2024-03-23 10:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,24.26315789,3.684210526,8.433093897,0.3771660359,-0.002417712573,Yes,No,High,Safe,At Risk
2024-03-23 11:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,1,29.1,33.9,24.1,0.73,3,24.31578947,3.421052632,8.439761981,0.3801542053,-0.0004968218193,No,No,High,Safe,At Risk
2024-03-23 12:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,24.36842105,3.157894737,8.446430065,0.3831423747,0.001424068935,Yes,No,High,Safe,At Risk
2024-03-23 13:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,24.42105263,2.894736842,8.453098149,0.3861305441,0.003344959689,No,No,High,Safe,At Risk
2024-03-23 14:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,1,29.1,33.9,24.1,0.73,3,24.47368421,2.631578947,8.459766233,0.3891187135,0.005265850443,Yes,No,High,Safe,At Risk
2024-03-23 15:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,1,29.1,33.9,24.1,0.73,3,24.52631579,2.368421053,8.466434317,0.3921068829,0.007186741197,No,No,High,Safe,At Risk
2024-03-23 16:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,24.57894737,2.105263158,8.473102401,0.3950950523,0.009107631952,Yes,No,High,Safe,At Risk
2024-03-23 17:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,24.63157895,1.842105263,8.479770484,0.3980832217,0.01102852271,No,No,High,Safe,At Risk
2024-03-23 18:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,24.68421053,1.578947368,8.486438568,0.4010713911,0.01294941346,Yes,No,High,Safe,At Risk
2024-03-23 19:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,24.73684211,1.315789474,8.493106652,0.4040595605,0.01487030421,No,No,High,Safe,At Risk
2024-03-23 20:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,0,29.1,33.9,24.1,0.73,3,24.78947368,1.052631579,8.499774736,0.4070477299,0.01679119497,Yes,No,High,Safe,At Risk
2024-03-23 21:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,24.84210526,0.7894736842,8.50644282,0.4100358993,0.01871208572,No,No,High,Safe,At Risk
2024-03-23 22:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,24.89473684,0.5263157895,8.513110904,0.4130240687,0.02063297648,Yes,No,High,Safe,At Risk
2024-03-23 23:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,24.94736842,0.2631578947,8.519778988,0.4160122381,0.02255386723,No,No,High,Safe,At Risk
2024-03-24 00:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,0,29.1,33.9,24.1,0.73,3,25,0,8.526447072,0.4190004075,0.02447475799,Yes,No,High,Safe,At Risk
2024-03-24 01:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,25,1,7.886850995,0.9395399953,0.007957592728,No,No,High,Safe,At Risk
2024-03-24 02:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,25,2,7.711528112,0.9499949564,0.01653984138,Yes,No,High,Safe,At Risk
2024-03-24 03:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,25,3,8.218446843,0.3089969411,0.8495326965,No,No,High,Safe,At Risk
2024-03-24 04:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,25,4,7.926039606,0.9570566112,0.03148116392,Yes,No,High,Safe,At Risk
2024-03-24 05:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,25,5,7.980000883,0.987230301,-0.02974443522,No,No,High,Safe,At Risk
2024-03-24 06:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,0,29.1,33.9,24.1,0.73,3,25.05263158,4.736842105,7.989923405,0.9573427088,-0.02775458015,Yes,No,High,Safe,At Risk
2024-03-24 07:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,25.10526316,4.473684211,7.999845928,0.9274551165,-0.02576472508,No,No,High,Safe,At Risk
2024-03-24 08:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,25.15789474,4.210526316,8.00976845,0.8975675242,-0.02377487,Yes,No,High,Safe,At Risk
2024-03-24 09:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,1,29.1,33.9,24.1,0.73,3,25.21052632,3.947368421,8.019690972,0.867679932,-0.02178501493,No,No,High,Safe,At Risk
2024-03-24 10:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,25.26315789,3.684210526,8.029613494,0.8377923397,-0.01979515986,Yes,No,High,Safe,At Risk
2024-03-24 11:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,25.31578947,3.421052632,8.039536016,0.8079047475,-0.01780530479,No,No,High,Safe,At Risk
2024-03-24 12:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,25.36842105,3.157894737,8.049458538,0.7780171552,-0.01581544972,Yes,No,High,Safe,At Risk
2024-03-24 13:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,1,29.1,33.9,24.1,0.73,3,25.42105263,2.894736842,8.05938106,0.7481295629,-0.01382559465,No,No,High,Safe,At Risk
2024-03-24 14:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,25.47368421,2.631578947,8.069303583,0.7182419707,-0.01183573958,Yes,No,High,Safe,At Risk
2024-03-24 15:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,1,29.1,33.9,24.1,0.73,3,25.52631579,2.368421053,8.079226105,0.6883543784,-0.009845884507,No,No,High,Safe,At Risk
2024-03-24 16:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,25.57894737,2.105263158,8.089148627,0.6584667861,-0.007856029436,Yes,No,High,Safe,At Risk
2024-03-24 17:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,1,29.1,33.9,24.1,0.73,3,25.63157895,1.842105263,8.099071149,0.6285791939,-0.005866174365,No,No,High,Safe,At Risk
2024-03-24 18:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,25.68421053,1.578947368,8.108993671,0.5986916016,-0.003876319294,Yes,No,High,Safe,At Risk
2024-03-24 19:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,25.73684211,1.315789474,8.118916193,0.5688040094,-0.001886464223,No,No,High,Safe,At Risk
2024-03-24 20:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,25.78947368,1.052631579,8.128838716,0.5389164171,0.0001033908483,Yes,No,High,Safe,At Risk
2024-03-24 21:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,25.84210526,0.7894736842,8.138761238,0.5090288248,0.002093245919,No,No,High,Safe,At Risk
2024-03-24 22:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,25.89473684,0.5263157895,8.14868376,0.4791412326,0.00408310099,Yes,No,High,Safe,At Risk
2024-03-24 23:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,25.94736842,0.2631578947,8.158606282,0.4492536403,0.006072956062,No,No,High,Safe,At Risk
2024-03-25 00:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,0,0,29.1,33.9,24.1,0.73,3,26,0,8.168528804,0.419366048,0.008062811133,Yes,No,High,Safe,At Risk
2024-03-25 01:00:00,March,286.5,96.3,1,28.35,7.89,7.97,2.79,3,3,1,0,29.1,33.9,24.1,0.73,3,26,1,8.533404559,0.2876817522,0.1256374665,No,No,High,Safe,At Risk
